,NumDots,PathLevel,NumDash,NumDashInHostname,HostnameLength,NumSensitiveWords,PctExtHyperlinks,InsecureForms,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,SubmitInfoToEmail,IframeOrFrame,UrlLengthRT,AbnormalExtFormActionR,PctExtNullSelfRedirectHyperlinksRT,CLASS_LABEL
8515,1,3,0,0,11,0,0.1951219512,1,0.0243902439,0,0,1,1,0,1,0
5422,3,1,0,0,28,0,0.0,0,0.0,1,0,1,0,1,1,0
7733,2,4,10,0,21,0,0.20657277,1,0.0187793427,0,0,1,-1,1,1,0
1203,4,3,0,0,12,0,0.375,1,0.0,1,0,0,0,1,0,1
3768,3,4,5,4,57,0,0.0555555556,1,0.9444444444,0,0,1,-1,1,-1,1
5357,2,1,0,0,20,0,0.0588235294,1,0.0,0,0,1,-1,1,1,0
3852,2,2,0,0,18,0,0.0,1,1.0,0,0,0,1,1,-1,1
1926,4,4,0,0,16,0,0.0,1,0.0,1,0,0,1,1,1,1
3114,2,3,2,0,22,0,0.0,1,0.0,0,0,0,-1,1,1,1
2641,2,4,0,0,17,1,1.0,1,0.0,1,0,0,0,1,-1,1
7639,4,2,2,0,31,0,0.1497975709,1,0.0,0,0,0,-1,1,1,0
7360,1,1,2,1,18,0,0.0962962963,1,0.0,0,0,1,-1,1,1,0
8182,2,2,0,0,21,0,0.0648148148,0,0.0,0,1,0,0,1,1,0
7610,3,4,6,0,26,0,0.2131147541,1,0.0040983607,0,1,0,-1,0,1,0
2728,2,2,1,1,33,0,0.0,0,1.0,0,0,0,1,1,-1,1
9597,3,1,0,0,17,0,0.1019607843,1,0.0,0,1,1,1,1,1,0
4985,3,3,5,3,52,0,0.0,1,0.0,0,0,0,-1,1,1,1
6846,1,2,6,0,15,0,0.2068965517,1,0.0229885057,0,0,0,-1,1,1,0
7698,1,6,0,0,17,0,0.2403846154,0,0.0,0,1,0,0,1,1,0
4012,2,5,1,0,22,0,0.0,1,0.0,0,0,0,0,1,1,1
2626,3,3,0,0,12,0,0.8571428571,1,0.1428571429,0,0,0,1,1,-1,1
7238,2,3,9,0,16,0,0.0588235294,1,0.0481283422,0,1,0,-1,1,1,0
8255,1,6,3,0,11,0,0.1104972376,0,0.2651933702,0,1,0,0,1,0,0
9565,2,2,1,0,17,0,0.1931818182,1,0.0454545455,0,0,0,1,0,1,0
805,15,2,0,0,17,1,0.0,1,0.0,0,0,0,-1,1,1,1
4634,2,2,1,1,39,0,0.0,0,1.0,0,0,0,1,1,-1,1
5247,1,2,9,0,13,0,0.2013422819,1,0.0067114094,0,1,1,-1,1,1,0
5566,4,1,1,0,22,0,0.0,0,0.0,0,0,0,-1,1,1,0
5739,2,1,0,0,9,0,0.0350877193,1,0.0,0,0,0,-1,1,1,0
5143,1,3,0,0,9,0,0.0333333333,1,0.0,0,0,0,-1,1,1,0
8265,1,6,11,0,16,0,0.0604026846,1,0.0,0,1,1,-1,1,1,0
4459,1,5,1,0,18,0,0.8571428571,1,0.1428571429,1,0,0,0,1,-1,1
1242,3,3,0,0,25,0,0.0,1,1.0,0,0,0,1,1,-1,1
6945,2,5,5,0,18,0,0.0445205479,1,0.0136986301,0,0,1,-1,1,1,0
5740,3,1,2,0,19,0,0.0363636364,0,0.0,0,0,0,0,1,1,0
5325,2,5,13,0,18,0,0.036036036,0,0.018018018,0,0,0,-1,1,1,0
547,3,4,0,0,33,0,1.0,1,0.0,1,0,0,-1,1,-1,1
3022,1,4,1,1,17,0,0.0,1,0.0,0,0,0,0,1,1,1
5761,1,4,4,0,21,0,0.1481481481,1,0.0185185185,0,1,0,-1,0,1,0
4031,2,2,0,0,20,0,0.0,1,1.0,1,0,1,1,1,-1,1
26,2,3,0,0,14,0,0.0,1,1.0,1,0,1,1,1,-1,1
4952,2,6,1,0,35,0,0.0,1,1.0,0,0,1,-1,1,-1,1
5152,3,1,2,1,19,0,0.0073800738,0,0.0073800738,0,1,0,1,1,1,0
2508,2,2,1,1,42,0,0.0,0,1.0,0,0,0,0,1,-1,1
1433,4,6,0,0,16,1,0.0,1,0.0,0,0,0,0,1,1,1
2582,3,4,0,0,12,0,0.0,1,0.0,0,0,0,1,1,1,1
1302,1,4,0,0,11,0,0.9230769231,1,0.0,1,0,0,1,1,-1,1
5812,2,5,10,0,23,0,0.0115473441,1,0.0,0,1,1,-1,1,1,0
7349,3,6,8,0,29,0,0.1276595745,0,0.0,0,0,1,-1,1,1,0
5281,3,5,0,0,28,0,0.018134715,1,0.0336787565,0,0,1,-1,1,1,0
6114,3,1,6,0,23,0,0.0740740741,1,0.0,0,0,0,-1,-1,1,0
1221,3,3,0,0,19,0,0.0,1,1.0,1,0,0,1,1,-1,1
7435,4,2,0,0,28,0,0.5,1,0.0,0,0,0,-1,1,0,0
2548,2,1,0,0,13,0,0.3333333333,1,0.6666666667,1,0,0,1,1,-1,1
750,1,7,0,0,18,0,0.0,1,0.0,0,0,0,0,1,1,1
437,2,2,0,0,17,0,0.6,1,0.4,1,0,0,0,1,-1,1
4371,4,5,5,0,19,0,0.0,1,0.0,0,0,0,-1,1,1,1
4448,4,3,1,0,29,1,1.0,1,0.0,1,0,1,-1,1,-1,1
2847,2,5,0,0,13,1,0.5,1,0.0,1,0,0,0,1,0,1
1173,2,2,1,0,19,0,0.0,1,0.0,0,0,0,-1,1,1,1
7495,3,2,0,0,20,0,0.125,1,0.0,0,0,0,0,1,1,0
2699,2,6,1,0,24,0,0.0666666667,1,0.8666666667,0,0,0,-1,1,-1,1
9888,2,3,1,0,29,0,0.0406091371,1,0.1472081218,0,0,0,0,1,1,0
9506,3,4,0,0,18,0,0.1785714286,1,0.0,0,1,1,0,1,1,0
6395,2,3,0,0,8,0,0.0,1,0.0,0,0,0,-1,1,1,0
2481,3,3,1,0,10,1,0.9333333333,1,0.0666666667,1,0,0,1,1,-1,1
5456,1,5,6,0,17,0,0.0260223048,1,0.0,0,0,0,-1,1,1,0
8444,3,2,0,0,11,0,0.0142857143,1,0.0,0,0,0,1,1,1,0
2706,2,3,0,0,16,1,0.8888888889,1,0.1111111111,0,0,0,1,1,-1,1
4661,3,5,0,0,20,0,0.0,1,0.0,0,0,0,0,1,1,1
326,4,5,2,0,18,0,0.0,1,0.0,0,0,0,-1,1,1,1
1039,4,4,0,0,24,0,0.0,1,0.0,0,0,0,-1,1,1,1
2637,3,6,4,0,17,0,0.0,1,0.0,0,0,0,-1,1,1,1
5022,2,0,0,0,14,0,0.0,0,0.125,0,0,1,1,1,1,0
2499,2,7,1,1,23,1,0.0,1,0.0,0,0,0,-1,1,1,1
1004,2,4,1,0,13,0,1.0,1,0.0,1,0,1,0,1,-1,1
2861,2,3,0,0,12,0,0.0,1,0.0,0,0,0,1,1,1,1
3233,3,4,2,0,23,0,1.0,1,0.0,1,0,1,0,0,-1,1
1870,4,5,1,0,39,0,0.8571428571,1,0.1428571429,0,0,0,-1,1,-1,1
4245,4,6,0,0,23,0,0.0,1,1.0,0,0,0,-1,1,-1,1
6927,3,2,0,0,10,0,0.2,1,0.0,0,0,0,-1,1,1,0
8385,3,0,0,0,44,0,0.0949367089,1,0.1139240506,0,0,0,1,-1,1,0
534,3,3,1,0,28,0,1.0,1,0.0,1,0,1,0,0,-1,1
9827,2,3,1,0,15,0,0.0705128205,1,0.0384615385,0,0,0,1,0,1,0
7148,1,2,6,0,8,0,0.1142857143,0,0.0142857143,0,1,0,0,1,1,0
7365,5,5,5,0,30,0,0.7222222222,1,0.0166666667,0,0,0,-1,0,-1,0
585,1,3,0,0,18,0,1.0,1,0.0,0,0,1,1,1,-1,1
9914,3,1,0,0,19,0,0.0952380952,1,0.0,0,0,0,0,1,1,0
3035,2,5,0,0,22,0,1.0,1,0.0,1,0,0,1,1,-1,1
4428,3,2,0,0,17,0,1.0,1,0.0,1,0,0,1,1,-1,1
4089,5,3,1,0,15,1,0.9411764706,1,0.0,1,0,0,0,1,-1,1
1703,2,3,0,0,14,0,0.0,1,1.0,0,0,1,1,1,-1,1
4295,1,3,0,0,21,0,0.0833333333,1,0.1666666667,1,0,0,1,1,1,1
5719,2,0,0,0,18,0,0.0258064516,1,0.0,0,0,1,1,1,1,0
491,3,5,0,0,12,0,0.0,1,1.0,1,0,1,1,1,-1,1
6899,2,1,3,0,18,1,0.0,1,0.0,0,0,0,-1,1,1,0
4353,4,4,0,0,13,0,1.0,1,0.0,0,0,1,0,1,-1,1
2836,2,4,2,0,21,0,0.0,1,0.0,0,0,0,0,1,1,1
2266,4,2,1,0,31,0,1.0,1,0.0,1,0,1,0,0,-1,1
7718,2,6,5,0,16,0,0.0392156863,0,0.0,0,0,0,-1,1,1,0
9523,5,2,0,0,20,0,0.102189781,1,0.0,0,0,0,0,1,1,0
8022,2,1,0,0,16,0,0.0909090909,0,0.0,0,0,0,-1,1,1,0
4707,5,2,0,0,29,0,0.0,1,0.0,1,0,0,0,1,1,1
9843,2,3,1,0,18,0,0.0444444444,1,0.0,0,0,0,1,1,1,0
2900,2,4,1,0,20,0,0.5,1,0.5,0,0,1,0,1,-1,1
9618,2,2,1,0,24,0,0.0625,1,0.125,0,0,1,1,1,1,0
2944,3,5,1,0,30,0,0.9726775956,1,0.0,1,0,0,-1,0,-1,1
1916,9,9,1,0,6,1,1.0,1,0.0,1,0,0,-1,1,-1,1
3185,3,6,2,0,11,0,0.0,1,0.0,0,0,0,-1,1,1,1
8626,2,2,0,0,17,0,0.0,1,0.0,0,0,0,1,1,1,0
9434,2,0,0,0,17,0,0.0191740413,1,0.0132743363,0,0,0,1,1,1,0
7255,5,4,1,1,17,0,0.0625,1,0.125,0,0,0,-1,1,1,0
4246,3,3,0,0,26,0,0.0,1,1.0,1,0,1,1,1,-1,1
8615,4,1,0,0,17,0,0.0263157895,0,0.0,1,0,0,0,1,1,0
5146,1,5,10,1,23,0,0.0084745763,1,0.0338983051,0,0,0,-1,1,1,0
8565,1,5,0,0,13,0,0.0833333333,1,0.0555555556,0,0,1,1,1,1,0
2518,5,3,0,0,26,0,0.0,1,0.0,0,0,0,0,1,1,1
397,2,5,0,0,24,0,0.0,1,1.0,0,0,0,1,1,-1,1
1317,2,4,0,0,15,0,0.9230769231,1,0.0,1,0,0,1,1,-1,1
4560,3,3,0,0,23,0,0.0,1,1.0,1,0,1,1,1,-1,1
121,2,4,0,0,23,0,1.0,1,0.0,1,0,0,0,0,-1,1
2449,3,2,0,0,21,1,1.0,1,0.0,0,0,0,1,1,-1,1
8855,2,3,4,0,16,0,0.36,1,0.02,0,0,0,0,0,0,0
8108,1,2,15,0,16,0,0.0,0,0.0,0,0,1,-1,1,1,0
1566,4,6,0,0,16,0,0.0909090909,1,0.9090909091,1,0,0,-1,1,-1,1
1984,3,1,0,0,24,0,0.0,1,0.0,1,0,0,1,1,1,1
4333,4,4,0,0,18,1,1.0,1,0.0,1,0,0,0,1,-1,1
7910,3,1,0,0,22,0,0.1428571429,1,0.0,0,0,0,0,0,1,0
9286,2,1,0,0,22,0,0.1578947368,1,0.1052631579,0,1,0,1,0,1,0
3918,2,3,0,0,15,0,0.0,1,1.0,0,0,0,1,1,-1,1
2173,3,3,0,0,22,0,0.0,1,1.0,1,0,1,0,1,-1,1
3283,4,2,1,1,28,0,1.0,1,0.0,1,0,0,0,1,-1,1
8495,1,2,0,0,9,0,0.2916666667,0,0.0,0,0,0,1,1,1,0
8584,1,1,0,0,18,0,0.0638297872,0,0.4255319149,0,0,0,1,1,0,0
2333,2,2,0,0,15,1,1.0,1,0.0,0,0,0,1,1,-1,1
573,5,2,1,0,14,1,1.0,1,0.0,1,0,1,0,1,-1,1
3660,3,5,0,0,20,0,0.0,1,1.0,0,0,0,0,1,-1,1
9075,1,2,0,0,13,0,0.1650485437,1,0.0194174757,0,0,1,1,1,1,0
981,3,4,1,0,22,0,1.0,1,0.0,1,0,1,0,0,-1,1
9370,2,3,0,0,11,0,0.3308270677,1,0.1127819549,0,0,1,1,1,0,0
1407,3,4,0,0,10,0,0.9230769231,1,0.0,1,0,0,0,1,-1,1
535,2,4,1,0,13,0,1.0,1,0.0,1,0,1,0,1,-1,1
4315,4,3,0,0,17,1,0.0454545455,1,0.9545454545,0,0,0,0,1,-1,1
4598,2,7,0,0,13,0,0.0,1,1.0,0,0,0,0,1,-1,1
8622,2,3,2,1,14,0,0.0975609756,0,0.0,0,0,1,1,1,1,0
8758,1,3,0,0,27,0,0.0837004405,1,0.0,0,0,1,1,1,1,0
1434,2,5,1,0,12,0,1.0,1,0.0,1,0,1,1,0,-1,1
6994,3,3,5,0,23,0,0.0597014925,0,0.0,0,0,0,-1,1,1,0
2579,2,2,2,0,18,0,0.9130434783,1,0.0,1,0,0,0,0,-1,1
9403,2,2,0,0,18,0,0.141509434,1,0.0,0,0,1,1,-1,1,0
3269,2,3,0,0,27,0,0.0,1,1.0,1,0,1,0,1,-1,1
9553,2,0,0,0,18,0,0.3,1,0.0,0,0,0,1,0,1,0
3838,4,9,1,0,18,1,0.0,1,0.0,0,0,0,-1,1,1,1
1867,3,3,0,0,22,0,0.0,1,1.0,0,0,0,1,1,-1,1
1454,4,3,0,0,14,0,0.0,1,0.0,1,0,0,1,1,1,1
1786,2,3,1,0,11,0,0.0,1,0.0,0,0,0,-1,1,1,1
9912,3,2,0,0,17,0,0.0805369128,1,0.0201342282,0,0,0,1,1,1,0
7095,3,2,0,0,23,0,0.0,0,0.0,0,1,0,0,1,1,0
2521,2,3,0,0,15,0,0.0,1,1.0,0,0,0,1,1,-1,1
4439,3,3,0,0,12,0,0.0,1,0.0,0,0,0,1,1,1,1
1820,2,5,0,0,15,1,0.0,1,0.4545454545,0,0,0,-1,1,0,1
5615,3,3,4,0,26,0,0.4482758621,0,0.0344827586,0,0,1,-1,0,0,0
2929,2,2,0,0,27,0,0.0,1,0.0,0,0,0,1,1,1,1
51,2,3,0,0,14,1,0.0,1,0.0,0,0,0,-1,1,1,1
4726,4,4,0,0,19,1,0.0,1,0.0,0,0,0,-1,1,1,1
5716,2,2,0,0,25,0,0.72,0,0.0,1,1,0,-1,1,-1,0
5465,1,2,13,0,18,0,0.2910447761,1,0.0746268657,0,1,1,-1,1,0,0
469,2,6,0,0,25,0,1.0,1,0.0,1,0,0,-1,1,-1,1
2629,4,4,0,0,15,0,0.0,1,0.0,0,0,0,1,1,1,1
6513,1,5,4,0,14,0,0.0384615385,1,0.0384615385,0,0,1,0,1,1,0
7467,3,3,5,0,17,0,0.1818181818,1,0.0101010101,0,0,0,-1,1,1,0
3945,4,2,0,0,32,0,0.0,1,0.0,0,0,0,0,1,1,1
6204,1,3,2,0,18,0,0.0,0,0.0,1,0,1,0,1,1,0
4262,2,3,0,0,20,0,0.0,1,0.0,0,0,0,0,1,1,1
1858,3,4,1,0,14,1,0.0,1,0.0,0,0,0,0,1,1,1
9532,2,4,1,0,21,0,0.0802919708,0,0.0145985401,0,0,0,0,1,1,0
865,4,3,0,0,12,1,0.375,1,0.0,1,0,0,-1,1,0,1
6390,1,4,9,0,8,0,0.1764705882,1,0.0441176471,0,0,0,-1,-1,1,0
7212,2,2,5,1,31,0,0.1666666667,1,0.0833333333,0,0,1,0,-1,1,0
4921,2,9,0,0,13,0,0.0,1,0.0,0,0,0,-1,1,1,1
8101,2,2,11,0,8,0,0.0884955752,0,0.0265486726,0,0,1,-1,1,1,0
4792,8,7,0,0,19,0,0.8666666667,1,0.1333333333,0,1,0,-1,1,-1,1
8854,2,2,0,0,13,0,0.0025062657,1,0.0488721805,0,0,0,1,1,1,0
6250,3,2,0,0,18,0,0.44,1,0.0,0,1,0,0,1,0,0
5936,1,5,5,0,21,0,0.4090909091,1,0.0,0,1,1,-1,0,0,0
425,3,4,0,0,12,0,0.0,1,1.0,1,0,1,1,1,-1,1
188,3,4,0,0,24,0,0.0,0,0.0,1,0,0,0,1,1,1
5629,2,3,5,0,12,0,0.0226244344,0,0.0,0,0,0,0,1,1,0
4359,3,1,0,0,21,0,0.0,0,0.0,1,0,0,1,1,1,1
228,2,2,1,0,19,0,0.0,1,0.0,0,0,0,-1,1,1,1
7757,2,4,5,0,20,0,0.2803030303,1,0.0,0,1,1,0,1,1,0
7677,2,2,3,0,19,0,0.3428571429,1,0.0571428571,0,0,0,0,1,0,0
2741,3,1,0,0,19,0,0.0,1,0.0,0,0,0,1,0,1,1
1041,3,2,0,0,20,0,0.0,1,0.0,0,0,0,1,1,1,1
4075,3,2,0,0,18,0,0.0,1,1.0,0,0,0,1,1,-1,1
9140,1,2,2,0,8,0,0.1520467836,0,0.0233918129,0,1,0,1,1,1,0
6118,3,1,0,0,19,0,0.04,1,0.0,0,0,0,0,1,1,0
6902,2,3,15,0,10,0,0.1,0,0.05,0,0,1,-1,1,1,0
471,4,4,2,0,13,2,0.0,1,0.0,1,0,1,-1,1,1,1
2921,3,2,0,0,22,0,0.0,1,0.0,0,0,0,1,1,1,1
1905,4,3,0,0,22,0,0.9230769231,1,0.0,1,0,0,1,1,-1,1
8876,1,3,0,0,11,0,0.1495601173,0,0.1260997067,0,0,1,1,1,1,0
801,2,3,0,0,14,0,0.0,1,0.0,0,0,0,1,1,1,1
1487,2,3,0,0,25,1,0.75,1,0.125,0,0,0,0,1,-1,1
8441,2,2,0,0,14,0,0.0287769784,1,0.0,0,0,0,1,1,1,0
227,2,4,1,0,16,0,0.0,1,0.0,0,0,0,0,1,1,1
7890,2,2,0,0,12,0,0.0714285714,1,0.0,0,0,1,0,1,1,0
1128,3,4,1,1,19,0,0.375,1,0.1875,0,0,0,0,1,0,1
5070,3,0,0,0,16,0,0.3888888889,0,0.0,0,0,0,1,1,0,0
9166,2,3,0,0,12,0,0.0483870968,1,0.0322580645,0,1,0,1,-1,1,0
2208,3,5,1,0,19,0,0.0,1,0.0,0,0,0,0,1,1,1
7993,3,4,5,1,24,0,0.1698113208,1,0.0188679245,0,0,1,-1,1,1,0
9842,2,3,4,0,15,0,0.1340206186,1,0.1134020619,0,1,0,0,1,1,0
6559,3,2,1,0,24,1,0.0142450142,1,0.0,0,0,1,-1,0,1,0
9921,2,3,0,0,14,0,0.1714285714,1,0.1142857143,0,0,1,0,0,1,0
3153,2,5,0,0,19,0,0.0,1,0.0,0,0,0,0,1,1,1
4441,3,2,0,0,20,0,0.9230769231,1,0.0,1,0,0,1,1,-1,1
7505,2,2,0,0,17,0,0.003125,1,0.0,0,0,0,0,1,1,0
8957,3,1,0,0,14,0,0.5862068966,1,0.0344827586,0,1,0,1,1,0,0
6215,4,2,0,0,15,0,0.0540540541,0,0.0,0,1,0,-1,1,1,0
9598,3,1,0,0,20,0,0.25,0,0.0,0,0,0,1,1,1,0
2144,15,4,0,0,17,0,0.0,1,0.0,0,0,0,-1,1,1,1
7411,1,4,7,0,12,0,0.0927835052,1,0.0206185567,0,0,1,-1,1,1,0
8929,3,0,0,0,20,0,0.0315186246,0,0.0200573066,0,0,1,1,1,1,0
2374,2,2,2,1,19,0,1.0,1,0.0,1,0,1,1,1,-1,1
2577,2,5,1,0,12,0,0.375,1,0.0,0,0,0,0,1,0,1
1632,1,4,0,0,11,0,0.0,1,1.0,0,0,0,-1,1,-1,1
4832,3,4,2,1,24,0,0.0,1,0.9589041096,0,0,1,0,-1,-1,1
2298,3,4,0,0,28,0,0.3333333333,1,0.6666666667,1,0,0,0,1,-1,1
5033,2,0,0,0,11,0,0.0740740741,1,0.0185185185,0,0,0,1,1,1,0
156,3,5,2,0,14,0,0.0,1,0.0,0,0,0,-1,1,1,1
8046,2,2,6,0,22,0,0.1145038168,1,0.0,0,1,0,-1,-1,1,0
6706,2,2,0,0,13,0,0.01875,0,0.00625,0,0,1,0,1,1,0
3349,2,4,1,1,29,1,0.0909090909,1,0.0,0,0,0,-1,0,1,1
2879,3,2,2,0,21,1,1.0,1,0.0,0,0,1,0,-1,-1,1
3413,2,8,0,0,22,0,0.0,1,0.0,0,0,0,-1,-1,1,1
7768,1,2,1,0,10,1,0.0,1,0.0,0,0,0,-1,1,1,0
4189,2,2,0,0,20,0,0.0,1,0.0,0,0,0,1,1,1,1
9610,2,0,0,0,16,0,0.0989473684,1,0.0,0,1,1,1,-1,1,0
9734,3,1,0,0,21,0,0.0,0,0.0,0,1,0,1,1,1,0
7251,3,2,3,0,24,1,0.11875,1,0.0,0,0,0,-1,0,1,0
7613,3,2,0,0,22,0,0.5144927536,1,0.0,0,0,1,0,0,0,0
6919,3,2,0,0,17,0,0.3285714286,1,0.0,0,1,0,0,0,0,0
9681,2,2,0,0,19,0,0.0369318182,1,0.0085227273,0,1,0,1,1,1,0
9671,3,3,3,0,14,0,0.0,1,0.0,0,1,0,0,0,1,0
4794,2,4,0,0,15,0,0.0,1,1.0,0,0,0,0,1,-1,1
5654,5,2,0,0,16,0,0.0,0,0.0,0,0,0,0,1,1,0
2495,1,4,3,0,18,0,0.0,1,1.0,0,0,0,0,1,-1,1
7304,1,0,0,0,15,0,0.1531531532,1,0.0,0,0,1,-1,-1,1,0
2372,3,2,0,0,30,0,1.0,1,0.0,1,0,1,1,1,-1,1
4091,9,9,3,0,23,0,0.0,1,0.0,0,0,0,-1,1,1,1
9471,3,2,0,0,11,0,0.1761904762,1,0.0047619048,0,1,1,1,1,1,0
3461,3,8,4,0,16,1,0.0666666667,1,0.0,0,0,1,-1,-1,1,1
7006,3,1,1,1,29,0,0.0112359551,1,0.0,0,1,0,0,1,1,0
5391,1,5,5,0,18,0,0.4166666667,1,0.0166666667,0,1,0,-1,1,0,0
7172,1,3,7,0,13,0,0.2095238095,1,0.0761904762,0,0,1,-1,1,1,0
5696,1,5,4,0,22,0,0.1060606061,1,0.0606060606,0,0,1,0,0,1,0
5664,3,14,0,0,24,0,0.0555555556,0,0.0,0,0,0,-1,1,1,0
4503,2,3,0,0,13,0,1.0,1,0.0,1,0,0,1,1,-1,1
2550,3,2,0,0,21,0,0.8,1,0.0,1,0,0,1,0,-1,1
4715,3,1,0,0,14,0,1.0,1,0.0,1,0,0,1,0,-1,1
847,4,3,0,0,12,0,0.375,1,0.0,1,0,0,0,1,0,1
3344,2,5,1,0,19,0,0.0,1,1.0,1,0,1,0,1,-1,1
938,4,2,0,0,27,1,0.8888888889,1,0.1111111111,0,0,0,0,1,-1,1
4825,2,2,1,1,41,0,0.0,0,1.0,0,0,0,0,1,-1,1
9693,2,2,0,0,12,0,0.125,1,0.0113636364,0,0,1,1,-1,1,0
8863,1,3,1,0,14,0,0.1428571429,1,0.0672268908,0,1,0,1,1,1,0
8610,1,0,0,0,17,0,0.0555555556,1,0.0396825397,0,0,0,1,1,1,0
5354,2,5,6,0,25,0,0.3376623377,1,0.0,0,0,1,-1,0,0,0
5477,1,4,2,0,14,0,0.0087719298,1,0.0,0,0,0,-1,1,1,0
9723,3,1,0,0,23,0,0.0689655172,0,0.1034482759,0,0,0,1,1,1,0
756,3,4,2,0,15,2,0.0,1,0.0,0,0,0,-1,1,1,1
4750,4,4,2,2,43,0,0.0,1,1.0,0,0,0,-1,1,-1,1
2644,3,2,0,0,23,0,0.9722222222,1,0.0277777778,0,0,1,1,1,-1,1
4162,2,2,0,0,20,0,1.0,1,0.0,1,0,1,1,1,-1,1
8648,1,3,0,0,14,0,0.0505050505,0,0.0101010101,0,0,0,1,1,1,0
3165,3,8,3,1,20,0,0.0,1,0.0,0,0,0,-1,1,1,1
6497,1,5,2,0,21,0,0.393258427,1,0.0337078652,0,1,1,0,1,0,0
5987,3,4,1,0,19,0,0.1621621622,1,0.0405405405,0,0,1,0,0,1,0
3873,3,2,1,1,32,1,0.0,1,0.0,0,0,0,0,1,1,1
7751,2,5,1,0,29,0,0.1240875912,1,0.0072992701,0,1,1,0,1,1,0
6523,1,2,6,0,6,0,0.0753768844,0,0.1105527638,0,1,0,-1,1,1,0
3418,2,9,15,0,16,0,0.0,1,0.0,0,0,0,-1,1,1,1
9904,3,2,0,0,15,0,0.3691275168,1,0.0,0,1,1,1,1,0,0
2061,2,5,1,0,9,0,0.9855072464,0,0.0,1,0,0,0,0,-1,1
549,4,4,2,0,13,2,0.0,1,0.0,1,0,1,-1,1,1,1
4453,3,2,3,1,14,0,0.1428571429,1,0.8571428571,0,0,0,1,0,-1,1
2812,3,4,0,0,13,0,0.0,1,0.0,0,0,0,1,1,1,1
8777,1,2,0,0,14,0,0.0810810811,0,0.0,0,0,0,1,1,1,0
8995,1,2,2,0,16,0,0.0769230769,1,0.0461538462,0,0,1,1,1,1,0
2549,3,4,0,0,11,0,0.0,1,1.0,1,0,0,1,1,-1,1
6069,1,0,0,0,11,0,0.1896551724,1,0.0344827586,0,0,1,1,1,1,0
3169,3,6,2,0,11,0,0.0,1,0.0,0,0,0,-1,1,1,1
7054,6,2,0,0,21,0,0.2941176471,1,0.0,0,1,0,-1,0,1,0
4828,5,4,0,0,10,1,1.0,1,0.0,1,0,0,0,1,-1,1
9570,2,2,0,0,25,0,0.4637681159,1,0.0579710145,0,0,1,1,-1,0,0
1259,4,6,0,0,14,0,1.0,1,0.0,1,0,0,-1,1,-1,1
8712,1,4,1,0,14,0,0.0555555556,1,0.0185185185,0,0,1,1,1,1,0
3661,3,5,1,0,22,0,1.0,1,0.0,1,0,1,0,1,-1,1
7922,2,2,0,0,13,0,0.05,1,0.0,0,0,1,0,1,1,0
1024,2,5,0,0,17,0,0.0666666667,1,0.8666666667,0,0,0,1,1,-1,1
4965,2,4,0,0,17,0,0.1875,1,0.8125,0,0,0,1,1,-1,1
752,2,5,1,0,11,1,1.0,1,0.0,0,0,0,0,1,-1,1
3942,4,3,0,0,24,0,0.0,1,1.0,0,0,0,0,1,-1,1
3710,2,3,4,3,51,2,0.0,1,0.0,0,0,0,-1,1,1,1
9960,3,1,1,0,20,0,0.0142857143,1,0.0571428571,0,0,0,0,1,1,0
1951,2,2,0,0,15,0,0.9333333333,1,0.0,1,0,0,1,1,-1,1
6314,2,3,0,0,19,0,0.0,0,0.0,0,0,0,0,1,1,0
351,1,2,0,0,23,0,0.0,1,0.0,0,0,0,1,1,1,1
1511,3,2,0,0,20,0,0.0,1,0.0,0,0,0,1,1,1,1
4829,5,5,0,0,18,1,0.9090909091,1,0.0909090909,1,0,1,0,1,-1,1
9616,2,1,1,0,21,0,0.0450160772,1,0.0,0,0,0,1,1,1,0
3746,2,2,0,0,15,0,0.0,1,0.0,0,0,0,1,1,1,1
5799,2,5,5,0,25,0,0.1747851003,1,0.0229226361,0,0,1,-1,1,1,0
701,1,2,0,0,22,0,0.0,1,1.0,0,0,1,1,1,-1,1
3693,2,7,2,0,20,0,0.0,1,0.0,0,0,0,-1,1,1,1
4614,2,2,1,1,40,0,0.0,0,1.0,0,0,0,0,1,-1,1
7213,2,1,0,0,20,0,0.4193548387,1,0.0,0,0,0,-1,1,0,0
561,2,3,0,0,15,1,1.0,1,0.0,1,0,0,0,1,-1,1
2318,2,2,0,0,28,0,0.0,1,1.0,0,0,0,1,1,-1,1
3098,2,3,0,0,22,0,0.0,1,0.0,0,0,0,1,1,1,1
4838,2,1,0,0,28,0,0.9230769231,1,0.0,1,0,0,1,1,-1,1
3150,3,4,0,0,9,0,1.0,1,0.0,0,0,1,1,0,-1,1
5608,2,4,3,0,28,0,0.0248962656,1,0.0,0,0,1,-1,1,1,0
4299,3,3,0,0,18,0,0.0,1,0.0,0,0,0,0,1,1,1
4618,3,4,0,0,19,1,1.0,1,0.0,0,0,1,0,1,-1,1
4074,2,3,0,0,25,0,0.0,1,0.0,0,0,0,0,1,1,1
3994,2,2,0,0,21,0,0.9333333333,1,0.0,1,0,0,1,1,-1,1
6373,2,1,0,0,15,0,0.1747572816,1,0.0,0,0,1,-1,1,1,0
6167,4,2,0,0,16,0,0.2074468085,1,0.0,0,0,1,-1,1,1,0
1047,3,4,1,0,16,1,1.0,1,0.0,1,0,0,0,1,-1,1
