,NumDots,PathLevel,NumDash,NumDashInHostname,HostnameLength,NumSensitiveWords,PctExtHyperlinks,InsecureForms,PctNullSelfRedirectHyperlinks,FrequentDomainNameMismatch,SubmitInfoToEmail,IframeOrFrame,UrlLengthRT,AbnormalExtFormActionR,PctExtNullSelfRedirectHyperlinksRT
9834,2,2,2,0,14,0,0.0757575758,0,0.0909090909,0,0,1,1,1,1
4607,2,3,0,0,22,0,0.0,1,1.0,0,0,0,0,1,-1
1438,4,5,0,0,15,0,0.0,1,1.0,1,0,1,0,1,-1
467,3,5,0,0,24,0,0.0,1,1.0,0,0,0,0,1,-1
5466,4,0,0,0,18,0,0.0651162791,1,0.0,0,0,0,-1,-1,1
3329,3,5,5,4,66,0,0.0555555556,1,0.9444444444,0,0,1,-1,1,-1
5828,3,2,5,0,17,0,0.2765957447,1,0.0531914894,0,0,1,-1,-1,0
8607,1,3,0,0,21,0,0.1857142857,1,0.0428571429,0,0,0,1,1,1
696,4,3,0,0,12,0,0.375,1,0.0,1,0,0,-1,1,0
7267,2,2,7,0,23,0,0.1790123457,0,0.0185185185,0,1,0,-1,1,1
9144,2,1,1,0,11,0,0.1538461538,1,0.0,0,0,0,1,-1,1
8180,3,2,6,0,29,0,0.1627906977,1,0.0,0,0,0,-1,1,1
9938,2,2,1,1,23,0,0.2054794521,1,0.1369863014,0,1,1,1,1,0
1314,3,2,0,0,16,0,0.0,1,1.0,1,0,1,1,1,-1
2301,8,4,4,4,62,0,0.0,0,0.6666666667,1,0,0,-1,0,0
2039,2,2,0,0,15,0,0.9230769231,1,0.0,1,0,0,1,1,-1
7108,2,5,5,0,17,0,0.0579710145,1,0.0072463768,0,0,1,0,-1,1
3666,6,5,0,0,21,1,0.0,1,0.0,0,0,0,-1,1,1
914,2,3,0,0,21,0,0.0,1,1.0,1,0,1,1,1,-1
12,2,2,1,1,43,0,0.0,0,1.0,0,0,0,0,1,-1
8583,1,2,1,0,11,0,0.12,0,0.02,0,1,0,1,1,1
6427,2,0,0,0,24,0,0.0406779661,1,0.0,0,0,0,0,-1,1
1536,3,3,1,0,21,0,1.0,1,0.0,1,0,0,1,1,-1
736,2,2,1,1,26,0,0.0,1,0.0,1,0,0,1,1,1
8201,1,3,8,0,14,0,0.0465116279,1,0.0,0,0,0,-1,1,1
8652,2,2,5,0,16,0,0.0775862069,1,0.0086206897,0,0,1,0,1,1
453,1,6,0,0,22,1,0.0,1,1.0,0,0,0,0,1,-1
4345,3,6,1,0,23,0,0.8461538462,1,0.0,1,0,1,-1,1,-1
927,4,5,3,3,50,1,0.5,1,0.0,1,0,0,-1,1,0
6291,2,4,3,0,22,0,0.1111111111,1,0.0238095238,0,0,0,-1,-1,1
8281,2,2,0,0,21,0,0.010989011,1,0.0,0,0,0,1,1,1
8722,3,3,1,0,20,0,0.1153846154,1,0.0384615385,0,1,1,1,1,1
6473,1,3,0,0,20,0,0.3571428571,1,0.0,0,0,0,0,1,0
37,2,2,0,0,16,0,0.0,1,0.0,0,0,0,1,1,1
5770,1,2,0,0,24,0,0.1764705882,1,0.0,0,0,1,-1,1,1
2554,10,3,0,0,94,2,0.0,1,0.0,0,0,0,-1,1,1
7632,2,1,0,0,14,0,0.0158730159,1,0.0,0,0,1,-1,1,1
9998,3,1,0,0,15,0,0.1666666667,1,0.0,0,0,1,1,1,1
6620,1,2,5,0,23,0,0.3072625698,0,0.0223463687,0,1,0,0,1,0
940,1,4,1,0,17,0,0.0,1,0.0,0,0,0,1,1,1
7398,3,3,0,0,25,0,0.0,0,0.0,0,0,0,0,1,1
6128,3,2,0,0,18,0,0.0379746835,1,0.0,0,0,1,0,1,1
9829,2,1,1,0,31,0,0.0,1,0.7272727273,1,0,0,0,1,-1
2680,2,3,0,0,21,0,0.0,1,0.0,0,0,0,1,1,1
4354,6,3,0,0,22,0,0.0444444444,1,0.9555555556,0,0,0,0,1,-1
3058,2,2,0,0,21,0,0.0,1,0.0,0,0,0,1,1,1
7880,2,3,8,1,28,0,0.128440367,0,0.0,0,0,1,-1,1,1
738,3,5,11,0,16,0,0.5,1,0.0,1,0,1,-1,1,0
538,1,4,1,0,13,0,0.0,1,0.0,0,0,0,-1,1,1
3325,2,4,1,1,29,1,0.0909090909,1,0.0,0,0,0,-1,0,1
4239,7,2,0,0,37,0,0.0,1,0.0,0,0,0,-1,1,1
1400,3,2,0,0,15,0,0.0,1,0.0,0,0,0,1,1,1
4046,2,3,0,0,18,0,0.0,1,0.0,0,0,0,1,1,1
5137,1,3,0,0,9,0,0.1042345277,1,0.0,0,1,0,0,1,1
4229,2,3,1,0,10,0,0.9230769231,1,0.0,1,0,0,1,1,-1
4191,2,6,1,0,11,0,0.0,1,1.0,0,0,1,0,1,-1
9142,1,3,1,0,15,0,0.0,0,0.0024449878,0,0,0,1,1,1
5538,2,4,0,0,27,0,0.1176470588,1,0.0,0,0,0,0,1,1
2692,2,1,0,0,11,1,0.0,1,0.0,0,0,0,1,1,1
5340,2,0,3,0,19,0,0.0086956522,0,0.0,0,0,0,0,1,1
9917,2,3,0,0,24,0,0.0425531915,1,0.0,0,0,0,1,-1,1
7670,1,3,9,0,14,0,0.0357142857,1,0.0,0,1,0,-1,0,1
9173,3,3,0,0,13,0,0.014084507,0,0.0,0,0,1,1,1,1
1807,1,3,0,0,16,0,0.0,1,0.0,0,0,0,0,1,1
5111,1,3,7,0,7,0,0.1919191919,1,0.0606060606,0,0,1,0,1,1
3989,2,4,0,0,16,0,0.0,1,0.0,0,0,0,0,1,1
3455,4,3,0,0,32,0,0.0,1,0.0,0,0,0,0,1,1
2907,3,2,0,0,23,0,0.0,1,1.0,1,0,1,1,1,-1
6651,1,5,12,1,15,0,0.1751824818,1,0.0145985401,0,1,0,-1,0,1
8287,1,3,0,0,9,0,0.2888888889,1,0.0,0,0,0,1,-1,1
6244,3,2,0,0,19,0,0.0769230769,1,0.0,0,0,0,-1,0,1
2697,3,2,0,0,12,0,1.0,1,0.0,1,0,0,1,1,-1
4016,3,8,7,1,15,0,0.0,1,0.0,0,0,0,-1,1,1
4339,3,6,1,0,25,0,1.0,1,0.0,1,0,1,-1,1,-1
4645,4,3,0,0,15,1,0.0,1,0.0,0,0,0,-1,1,1
7739,2,2,4,0,20,0,0.329787234,0,0.0,0,0,0,0,1,0
7091,1,5,3,0,15,0,0.1492537313,1,0.0149253731,0,0,1,0,0,1
4692,2,1,0,0,23,0,0.9259259259,1,0.0,0,0,0,1,0,-1
1739,3,7,1,0,22,0,0.0,1,0.9230769231,0,0,0,-1,1,-1
5406,3,1,0,0,13,0,0.1428571429,0,0.0,0,0,0,-1,1,1
4588,3,5,1,0,17,0,0.0,1,0.0,0,0,0,0,1,1
3125,3,8,4,1,20,0,0.0,1,0.0,0,0,0,-1,1,1
2157,4,2,1,0,13,0,1.0,1,0.0,1,0,1,0,0,-1
5333,3,4,0,0,14,0,0.0621118012,1,0.0838509317,0,1,0,-1,-1,1
8636,3,1,2,0,21,0,0.4782608696,1,0.0217391304,0,0,1,1,1,0
1825,2,1,0,0,15,0,0.0,1,0.0,1,0,0,1,0,1
4230,2,4,0,0,17,0,0.0,1,1.0,0,0,0,1,1,-1
3487,2,3,0,0,22,0,0.0,1,1.0,0,0,1,1,1,-1
9053,1,4,1,0,10,0,0.0416666667,1,0.0,0,0,0,0,1,1
9768,3,2,0,0,16,0,0.1044776119,1,0.0,0,0,1,0,-1,1
3647,3,2,8,8,80,2,0.0,1,0.0,0,0,0,-1,1,1
5902,3,1,0,0,20,0,0.125,1,0.0125,0,0,1,1,1,1
6385,5,4,4,1,23,0,0.0984848485,1,0.0,0,0,0,0,0,1
5638,4,2,0,0,14,0,0.0172413793,1,0.0,0,0,0,-1,1,1
6423,1,5,8,0,14,0,0.3618677043,1,0.0700389105,0,1,1,-1,-1,0
7826,1,3,9,0,21,0,0.2121212121,1,0.0303030303,0,0,1,-1,1,1
7743,2,7,3,0,13,0,0.275,1,0.0,0,0,0,0,1,1
3012,2,3,1,1,20,0,0.0,1,0.0,0,0,1,1,1,1
7671,1,2,5,0,7,0,0.0567375887,1,0.0,0,1,0,-1,1,1
9548,3,1,0,0,15,0,0.03125,0,0.0,0,0,0,1,1,1
9977,2,2,2,0,16,0,0.1734693878,1,0.0,0,0,1,1,1,1
3080,2,4,2,0,22,0,0.0,1,1.0,0,0,0,-1,1,-1
3520,3,4,5,4,57,0,0.0555555556,1,0.9444444444,0,0,1,-1,1,-1
4978,2,6,0,0,28,0,0.0,1,1.0,1,0,1,0,1,-1
7619,1,1,7,0,14,0,0.4425,0,0.0125,0,1,1,-1,1,0
4347,3,5,3,1,21,0,0.1428571429,1,0.8571428571,0,0,0,-1,1,-1
8440,1,2,0,0,14,0,0.2763157895,1,0.0394736842,0,0,0,1,0,0
1346,3,2,0,0,11,0,1.0,1,0.0,1,0,0,1,1,-1
7087,1,3,13,0,11,0,0.1119133574,1,0.0,0,0,1,-1,1,1
8947,1,4,0,0,16,0,0.1445783133,1,0.1927710843,0,0,0,1,1,0
5651,3,4,2,0,16,0,0.0,1,0.0,0,0,0,-1,1,1
8081,2,2,7,0,14,0,0.1417322835,1,0.0,0,1,1,-1,1,1
1791,7,9,1,0,6,1,1.0,1,0.0,1,0,0,-1,1,-1
7428,3,1,2,0,17,0,0.21875,1,0.0,0,1,0,-1,1,1
9579,2,2,0,0,14,0,0.0454545455,1,0.0,0,0,0,1,1,1
9959,2,3,0,0,20,0,0.2258064516,0,0.0,0,0,1,1,1,1
2270,4,2,1,0,19,0,1.0,1,0.0,1,0,1,0,0,-1
9766,2,3,1,0,22,0,0.0701754386,1,0.0263157895,0,0,0,0,1,1
2955,2,4,0,0,19,0,0.0,1,1.0,1,0,1,1,1,-1
3443,3,2,0,0,24,0,0.0,1,0.0,0,0,0,1,1,1
7735,3,4,0,0,20,0,0.1285714286,1,0.0142857143,0,0,0,0,1,1
833,1,3,1,0,15,0,0.9230769231,1,0.0,1,0,0,1,1,-1
6498,3,3,6,0,20,0,0.2848101266,1,0.3164556962,0,0,0,-1,1,0
2991,2,7,1,0,15,0,0.0,1,0.0,0,0,0,0,1,1
7792,3,3,0,0,16,0,0.2745098039,1,0.0,0,1,0,0,1,1
2150,3,3,0,0,16,0,0.0,1,1.0,0,0,0,1,1,-1
4022,4,2,1,1,30,1,1.0,1,0.0,1,0,0,0,1,-1
7614,3,1,0,0,7,0,0.0175438596,1,0.0,0,1,0,0,1,1
6123,4,2,8,0,20,0,0.0,1,0.0,0,0,0,-1,1,1
3338,2,3,0,0,19,1,0.0,1,0.0,0,0,0,-1,1,1
4343,3,2,0,0,19,0,0.0,1,0.0,0,0,0,1,1,1
4463,3,3,0,0,22,0,1.0,0,0.0,1,0,0,0,0,-1
2375,2,3,1,0,16,0,0.9230769231,1,0.0,1,0,0,1,1,-1
9043,1,0,1,1,18,0,0.0952380952,0,0.6666666667,0,0,0,1,1,-1
5570,1,2,7,0,23,0,0.184,0,0.024,0,1,0,-1,1,1
8598,1,3,0,0,12,0,0.1333333333,1,0.0133333333,0,0,1,1,1,1
8503,3,3,0,0,14,0,0.0314465409,1,0.0314465409,0,0,1,1,1,1
8879,1,2,3,0,17,0,0.1451612903,0,0.0322580645,0,1,0,0,1,1
1886,2,2,0,0,17,0,1.0,1,0.0,1,0,0,1,1,-1
1197,4,5,0,0,19,0,0.0,1,0.0,0,0,0,-1,1,1
6426,1,4,4,0,22,0,0.1176470588,1,0.0392156863,0,0,1,0,1,1
8910,2,1,0,0,12,0,0.0625,1,0.0,0,1,0,1,1,1
2935,2,5,0,0,14,0,0.0,1,1.0,0,0,0,0,0,-1
6341,1,2,7,0,8,0,0.1578947368,0,0.030075188,0,1,0,-1,1,1
1429,3,2,0,0,13,0,0.7435897436,1,0.0,1,0,0,1,1,-1
6306,2,4,6,0,19,0,0.0462962963,1,0.0,0,1,0,-1,1,1
3649,2,3,0,0,19,0,0.9090909091,1,0.0909090909,0,0,1,0,1,-1
1937,3,3,0,0,14,0,0.0,1,0.0,1,0,0,1,1,1
5171,6,2,1,1,16,0,0.0,1,0.0,0,0,1,-1,0,1
7763,1,5,5,0,15,0,0.2395833333,1,0.0208333333,0,0,1,0,1,1
6392,1,6,0,0,13,0,0.0827067669,1,0.0,0,0,0,0,-1,1
1153,1,4,0,0,11,0,1.0,1,0.0,1,0,0,1,1,-1
6249,3,5,0,0,24,0,0.0879120879,1,0.1043956044,0,1,0,-1,-1,1
7036,1,5,1,0,18,0,0.0661157025,1,0.0,0,0,0,-1,1,1
4228,3,3,0,0,22,0,0.1351351351,1,0.0,0,0,0,1,1,1
4974,2,6,1,0,24,0,0.0,1,1.0,0,0,0,-1,1,-1
6400,2,7,2,0,23,0,0.2072072072,1,0.018018018,0,1,0,-1,1,1
3639,2,6,1,0,17,0,0.0,1,0.0,0,0,0,0,1,1
3971,2,7,0,0,15,0,0.0666666667,1,0.8666666667,0,0,0,0,1,-1
9593,3,4,0,0,15,0,0.0169491525,1,0.0042372881,0,0,1,1,1,1
3375,4,4,0,0,14,0,0.0,1,0.9589041096,0,0,1,-1,-1,-1
2486,2,7,1,1,26,2,0.0,1,0.0,0,0,0,-1,1,1
6953,3,1,4,0,12,0,0.0854700855,0,0.0,0,0,0,0,1,1
605,1,3,0,0,13,0,0.0,1,0.0,0,0,0,1,1,1
7443,1,2,6,0,8,0,0.9271523179,1,0.0,0,0,1,-1,0,-1
5927,1,5,5,0,16,0,0.2849462366,1,0.0322580645,0,0,1,0,0,0
2453,3,5,0,0,13,0,0.0,1,1.0,0,0,0,0,1,-1
3608,2,6,1,0,34,0,0.0,1,0.0,0,0,0,-1,1,1
1483,4,3,0,0,12,0,0.375,1,0.0,1,0,0,-1,1,0
4518,3,3,0,0,10,0,0.0833333333,1,0.1666666667,1,0,0,1,1,1
3037,2,3,0,0,15,0,0.0,1,0.0,0,0,0,1,1,1
9351,3,2,3,0,18,0,0.0062893082,1,0.0055031447,0,1,1,0,1,1
7691,2,3,10,0,23,0,0.1764705882,1,0.1764705882,0,0,1,-1,1,0
4115,3,4,0,0,21,1,1.0,1,0.0,1,0,0,0,1,-1
1426,2,5,1,0,18,0,0.0,1,1.0,1,0,1,0,1,-1
496,4,2,0,0,23,0,0.0,1,1.0,1,0,1,1,1,-1
3352,3,4,1,0,20,0,0.375,1,0.5625,0,0,0,0,1,-1
8793,1,2,0,0,13,0,0.0188679245,1,0.0,0,0,0,1,1,1
758,2,2,0,0,15,0,1.0,1,0.0,1,0,0,1,1,-1
837,3,8,1,0,8,0,0.0,1,0.0,0,0,0,-1,1,1
4326,3,5,1,1,30,1,0.6666666667,1,0.0,1,0,0,-1,1,0
2127,2,2,1,0,18,0,0.0,1,0.0,0,0,0,1,1,1
1022,5,4,0,0,24,0,0.0,1,0.0,0,0,0,0,1,1
8761,3,2,0,0,14,0,0.0384615385,1,0.0288461538,0,0,0,1,1,1
5613,2,8,0,0,21,0,0.0588235294,0,0.0,0,1,1,-1,1,1
5580,2,3,7,0,15,0,0.0848214286,0,0.0,0,0,1,-1,1,1
1057,3,4,1,0,22,0,1.0,1,0.0,1,0,1,0,0,-1
9541,2,2,1,0,19,0,0.171875,1,0.0,0,0,0,1,1,1
6855,2,3,3,0,24,0,0.1306532663,1,0.0050251256,0,0,0,0,1,1
7348,1,2,6,0,13,0,0.0,1,0.0,0,0,0,-1,1,1
9044,1,4,0,0,15,0,0.65625,1,0.0,0,0,0,1,1,0
2128,2,5,0,0,15,1,0.0,1,0.0,0,0,0,-1,1,1
2766,3,3,1,0,30,0,0.0,1,1.0,1,0,0,0,1,-1
2108,2,8,1,0,24,0,1.0,1,0.0,1,0,0,-1,1,-1
3616,3,5,1,0,27,0,0.0,1,0.0,0,0,0,0,1,1
1544,2,4,1,0,13,0,0.9230769231,1,0.0,1,0,0,1,1,-1
6913,4,1,0,0,15,1,0.0,1,0.0,0,0,0,-1,1,1
1718,3,4,1,0,25,0,0.0,1,1.0,0,0,0,0,1,-1
7434,3,2,1,0,24,0,0.0793650794,1,0.0,0,1,0,-1,1,1
7364,1,2,6,0,14,0,0.0989010989,1,0.010989011,0,0,0,-1,0,1
6234,2,5,12,0,26,0,0.0578034682,1,0.0867052023,0,0,1,-1,-1,1
724,2,5,0,0,23,0,0.0,0,0.0,0,0,0,-1,1,1
6672,6,2,0,0,24,0,0.1578947368,1,0.0,0,0,1,-1,1,1
8028,1,3,1,0,29,0,0.1343283582,1,0.0597014925,0,1,0,0,0,1
5491,3,5,0,0,24,0,0.0,1,0.02,0,0,0,-1,1,1
1127,1,4,0,0,14,0,0.0,1,1.0,0,0,0,1,1,-1
2956,2,4,0,0,18,0,1.0,1,0.0,1,0,0,0,1,-1
5155,2,3,2,0,24,0,0.0166666667,0,0.0,0,0,1,0,1,1
4816,2,3,1,1,12,1,1.0,1,0.0,1,0,0,1,1,-1
6201,1,2,8,0,19,0,0.2428571429,1,0.0571428571,0,1,1,-1,-1,1
6223,1,5,6,0,10,0,0.0696202532,1,0.0886075949,0,0,0,-1,1,1
8685,2,2,0,0,9,0,0.2442748092,1,0.0152671756,0,0,0,1,1,1
7113,2,1,10,0,12,0,0.0306122449,0,0.0,0,0,0,-1,1,1
5274,1,2,8,0,14,0,0.3918128655,1,0.0701754386,0,1,1,0,1,0
8535,2,3,0,0,21,0,0.0243902439,1,0.0,0,0,1,1,0,1
3043,2,0,0,0,21,0,0.0588235294,1,0.8235294118,0,0,0,1,1,-1
6911,1,5,6,0,17,0,0.1666666667,1,0.1666666667,0,0,0,-1,1,0
149,2,2,0,0,9,0,0.0,1,0.0,0,0,0,1,1,1
7573,2,3,10,0,13,0,0.6764705882,1,0.0294117647,0,0,1,-1,0,-1
4205,2,3,0,0,19,0,0.0,1,1.0,0,0,0,0,1,-1
5492,2,3,8,0,23,0,0.0331125828,1,0.0198675497,0,0,0,-1,1,1
2689,3,3,0,0,18,0,0.0,1,1.0,0,0,0,1,1,-1
4220,2,2,0,0,35,0,0.0,1,0.0,0,0,0,0,1,1
9101,1,4,0,0,13,0,0.0042553191,1,0.0808510638,0,0,1,1,1,1
841,4,3,0,0,12,0,0.375,1,0.0,1,0,0,1,1,0
8136,1,1,1,0,18,0,0.1264367816,1,0.0,0,1,0,-1,1,1
6437,2,3,11,0,17,0,0.119047619,0,0.0,0,0,0,-1,1,1
9699,3,2,0,0,21,0,0.0882352941,1,0.0,0,1,0,0,1,1
6199,2,3,3,0,17,0,0.0157894737,0,0.0421052632,0,0,1,0,1,1
2794,3,7,1,0,22,0,1.0,1,0.0,0,0,1,-1,1,-1
7625,3,3,1,1,20,0,0.0168067227,0,0.0,0,1,0,-1,1,1
8474,2,0,0,0,25,0,0.5726495726,0,0.0341880342,0,0,0,1,1,0
7889,2,2,0,0,12,0,0.0588235294,1,0.0,0,0,1,0,1,1
6607,3,4,0,0,26,0,0.0769230769,1,0.0,0,0,0,0,-1,1
9194,2,2,1,0,14,0,0.0277136259,1,0.0692840647,0,0,1,1,1,1
8247,3,0,1,1,34,0,0.119047619,1,0.0,0,1,0,0,1,1
1392,2,4,1,0,26,0,0.9333333333,1,0.0,1,0,0,1,1,-1
1921,2,4,5,0,15,2,0.0,1,0.0,0,0,0,-1,1,1
7018,2,4,13,0,10,0,0.152173913,1,0.0543478261,0,0,0,-1,1,1
3621,4,5,0,0,12,0,1.0,1,0.0,1,0,0,0,1,-1
4848,3,4,0,0,18,0,0.0,1,1.0,0,0,0,1,1,-1
2291,3,4,0,0,20,0,0.0,0,1.0,0,0,0,1,1,-1
2133,2,2,0,0,15,0,0.9230769231,1,0.0,1,0,0,1,1,-1
550,4,4,2,0,13,2,0.0,1,0.0,1,0,1,-1,1,1
1740,3,5,1,0,20,0,0.0,1,1.0,0,0,0,0,1,-1
5289,2,2,0,0,14,0,0.1195652174,1,0.0,0,0,1,0,0,1
1817,1,3,0,0,22,0,0.0,1,0.0,0,0,0,0,1,1
4698,5,2,0,0,31,0,0.0,1,0.0,1,0,0,0,1,1
5181,2,3,2,0,17,0,0.0727272727,1,0.0454545455,0,0,0,0,1,1
3018,6,2,2,2,47,0,0.25,1,0.5,0,0,0,0,-1,-1
17,3,2,1,1,36,0,1.0,1,0.0,1,0,1,0,1,-1
1770,1,2,0,0,12,0,0.0,1,0.0,0,0,0,1,-1,1
1888,6,4,0,0,22,1,0.9230769231,0,0.0,1,0,0,-1,0,-1
2152,4,4,0,0,17,0,0.0,1,0.0,0,0,0,0,1,1
1642,2,2,0,0,15,0,0.9230769231,1,0.0,1,0,0,1,1,-1
7846,1,1,1,0,16,0,0.0962566845,1,0.0,0,1,1,-1,0,1
4193,3,3,1,0,12,0,0.0,1,0.0,1,0,0,1,1,1
9432,3,2,0,0,18,0,0.0098522167,0,0.0,0,0,0,0,0,1
8898,2,1,0,0,13,0,0.0588235294,1,0.0,0,0,0,0,1,1
533,3,7,1,0,16,0,0.0,1,0.0,0,0,0,-1,1,1
132,2,8,1,1,12,0,1.0,1,0.0,0,0,1,1,1,-1
7722,1,2,14,0,12,0,0.1238095238,1,0.0095238095,0,0,1,-1,-1,1
8458,2,1,2,0,20,0,0.0170454545,1,0.0227272727,0,0,1,1,1,1
964,2,1,0,0,22,0,0.6,1,0.0,1,0,1,1,1,0
8719,1,3,0,0,15,0,0.4275862069,1,0.0206896552,0,0,0,1,1,0
6412,3,1,7,0,25,0,0.1641791045,1,0.0,0,0,1,-1,0,1
8285,2,2,0,0,8,0,0.0948905109,1,0.0,0,1,0,0,1,1
7853,1,1,4,0,21,0,0.0636363636,0,0.0,0,0,0,0,1,1
1095,1,4,1,0,13,0,0.0,1,0.0,0,0,0,-1,1,1
6929,2,2,0,0,15,0,0.0387096774,1,0.0,0,1,1,-1,1,1
